"LSOA21CD","RGN23NM","BSC_Blue_withgaps_withLondon","BSC_Blue_withgaps_noLondon","BSC_Blue_nogaps_withLondon","BSC_Blue_nogaps_noLondon","BSC_BlueProximate_withgaps_withLondon","BSC_BlueProximate_withgaps_noLondon","BSC_BlueProximate_nogaps_withLondon","BSC_BlueProximate_nogaps_noLondon","BGC_Blue_withgaps_withLondon","BGC_Blue_withgaps_noLondon","BGC_Blue_nogaps_withLondon","BGC_Blue_nogaps_noLondon","BGC_BlueProximate_withgaps_withLondon","BGC_BlueProximate_withgaps_noLondon","BGC_BlueProximate_nogaps_withLondon","BGC_BlueProximate_nogaps_noLondon"
"E01000322","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000323","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000324","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000325","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000326","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000327","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000328","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000329","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000330","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000331","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000332","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01000333","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000334","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000335","London",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"E01000336","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01000337","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000338","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01000339","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000340","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000341","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000342","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000343","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000344","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000345","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000346","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000347","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000348","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000349","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000350","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000351","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000352","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000353","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000354","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000355","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000356","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000357","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000358","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000359","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000360","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000361","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000362","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000363","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000364","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000365","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000366","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000367","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01000368","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000369","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000370","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000371","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000372","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01000373","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01000374","London",0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
"E01000375","London",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"E01000376","London",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"E01000377","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000379","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000380","London",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"E01000381","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000382","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000383","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000384","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000385","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000386","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000387","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000388","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000389","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000390","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000391","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000392","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000393","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000394","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000395","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000396","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000398","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000399","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000400","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000401","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000402","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000403","London",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"E01000404","London",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"E01000405","London",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"E01000406","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01000407","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01000408","London",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"E01000409","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000410","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000411","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000412","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000413","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000414","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000415","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000416","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000417","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000418","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000419","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000420","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000421","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000422","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01000423","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000424","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000425","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000426","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000427","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000428","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000429","London",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"E01000430","London",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"E01000431","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01000433","London",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"E01000434","London",0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
"E01000435","London",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"E01000436","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000437","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000438","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000439","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000440","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000441","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000442","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000443","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000444","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000445","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000446","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000447","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000448","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000449","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000450","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000451","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000452","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000453","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000454","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000455","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000456","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000457","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000458","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000459","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000460","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000461","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000462","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000463","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000464","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01000465","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01000466","London",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"E01000467","London",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"E01000468","London",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"E01000469","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01000470","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01000471","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000472","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000473","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000474","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000475","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000476","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000477","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000478","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000479","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000480","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000481","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000483","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000484","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000485","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000486","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000487","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000488","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000489","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000490","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000491","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000492","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000493","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000494","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000495","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000497","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000498","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000499","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000501","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000502","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000503","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000504","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000505","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000506","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000507","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000508","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000509","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000510","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000511","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000512","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000513","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000514","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000515","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000516","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000517","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000518","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000519","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000520","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000521","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000522","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000523","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000524","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000525","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000526","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000527","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000528","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000530","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000531","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000532","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000533","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000534","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000535","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000536","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000538","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000539","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000540","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000541","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000543","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000544","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000545","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000546","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000547","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000548","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000549","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000550","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000551","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000552","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000553","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000554","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000555","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000556","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000557","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000558","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000559","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000560","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000561","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000562","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000563","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000564","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000565","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000566","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000567","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000568","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000569","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000570","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000571","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000572","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000573","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000574","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000575","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000576","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000577","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000578","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000579","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000580","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000581","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000582","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000583","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000584","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000585","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000586","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000587","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000589","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000590","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000591","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000592","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000593","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000594","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000595","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000596","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000599","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000601","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000602","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000603","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000604","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000605","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000606","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000607","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000608","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000609","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000610","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000611","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000612","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000613","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000615","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000616","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000617","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000618","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000619","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000620","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000621","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000622","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000623","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000624","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000625","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000626","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000627","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000628","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000629","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000630","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000631","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000632","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000633","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000634","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000636","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000637","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000638","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000639","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000640","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000641","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000642","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000643","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000644","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000645","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000646","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000647","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000648","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000649","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000650","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000651","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000652","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000653","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000654","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000655","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000656","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000657","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000658","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000659","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000661","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000662","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000663","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000664","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000665","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000666","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000667","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000668","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000669","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000670","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000671","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000672","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000673","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000674","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000676","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000677","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000678","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01000679","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
